comps,coverage,Seq
AgU012388_v1.1,6.679012346,bwa
AgU012390_v1.1,2.745042493,bwa
AgU012391_v1.1,1.531609195,bwa
AgU012392_v1.1,13.62310867,bwa
AgU012393_v1.1,39.85519126,bwa
AgU012394_v1.1,19.11983471,bwa
AgU012395_v1.1,5.346314325,bwa
AgU012396_v1.1,16.72727273,bwa
AgU012397_v1.1,17.32413793,bwa
AgU012398_v1.1,6.791208791,bwa
AgU012399_v1.1,38.09075908,bwa
AgU012400_v1.1,5.368493151,bwa
AgU012401_v1.1,6.026239067,bwa
AgU012402_v1.1,68.16986301,bwa
AgU012403_v1.1,3.948467967,bwa
AgU012404_v1.1,107.9886686,bwa
AgU012406_v1.1,41.88551724,bwa
AgU012407_v1.1,10.24023155,bwa
AgU012408_v1.1,7.974322397,bwa
AgU012409_v1.1,27.19615912,bwa
AgU012410_v1.1,31.22739726,bwa
AgU012411_v1.1,9.037626628,bwa
AgU012412_v1.1,1.906565657,bwa
AgU012414_v1.1,2.577922078,bwa
AgU012415_v1.1,9.994091581,bwa
AgU012416_v1.1,2.402550091,bwa
AgU012417_v1.1,3.612389381,bwa
AgU012418_v1.1,15.53625171,bwa
AgU012419_v1.1,1.844277674,bwa
AgU012420_v1.1,39.1062069,bwa
AgU012421_v1.1,16.87637363,bwa
AgU012422_v1.1,566.4903047,bwa
AgU012423_v1.1,8.820402299,bwa
AgU012425_v1.1,191.5492308,bwa
AgU012426_v1.1,33.75171468,bwa
AgU012427_v1.1,18.375,bwa
AgU012428_v1.1,2.064814815,bwa
AgU012430_v1.1,43.89239598,bwa
AgU012431_v1.1,9.474063401,bwa
AgU012432_v1.1,2.357983193,bwa
AgU012433_v1.1,35.25997249,bwa
AgU012434_v1.1,1.874449339,bwa
AgU012435_v1.1,17.98491084,bwa
AgU012436_v1.1,14.16782247,bwa
AgU012437_v1.1,490.5958904,bwa
AgU012438_v1.1,11.66478076,bwa
AgU012439_v1.1,2.614173228,bwa
AgU012440_v1.1,9.811111111,bwa
AgU012441_v1.1,18.94657534,bwa
AgU012442_v1.1,3.657458564,bwa
AgU012443_v1.1,4.023972603,bwa
AgU012444_v1.1,13.24463519,bwa
AgU012445_v1.1,30.41958042,bwa
AgU012446_v1.1,1.604265403,bwa
AgU012449_v1.1,9.584843493,bwa
AgU012450_v1.1,1.717190388,bwa
AgU012451_v1.1,2.843797856,bwa
AgU012452_v1.1,46.30672269,bwa
AgU012454_v1.1,5.798601399,bwa
AgU012455_v1.1,6.632681564,bwa
AgU012456_v1.1,3.213286713,bwa
AgU012457_v1.1,57.90646492,bwa
AgU012458_v1.1,10.74862637,bwa
AgU012459_v1.1,9.004444444,bwa
AgU012460_v1.1,4.066365008,bwa
AgU012461_v1.1,15.92577031,bwa
AgU012462_v1.1,2.358121331,bwa
AgU012463_v1.1,5.722392638,bwa
AgU012464_v1.1,9.39275766,bwa
AgU012465_v1.1,3.116696589,bwa
AgU012466_v1.1,38.70498615,bwa
AgU012467_v1.1,14.98879552,bwa
AgU012468_v1.1,139.2586445,bwa
AgU012469_v1.1,13.99448276,bwa
AgU012471_v1.1,20.34435262,bwa
AgU012472_v1.1,4.800738007,bwa
AgU012473_v1.1,19.11436541,bwa
AgU012475_v1.1,13.67265193,bwa
AgU012476_v1.1,3.355828221,bwa
AgU012477_v1.1,13.70570108,bwa
AgU012478_v1.1,0.993421053,bwa
AgU012479_v1.1,7.193732194,bwa
AgU012480_v1.1,30.47042641,bwa
AgU012481_v1.1,30.22068966,bwa
AgU012483_v1.1,9.537271449,bwa
AgU012484_v1.1,1.317982456,bwa
AgU012485_v1.1,1.141776938,bwa
AgU012486_v1.1,103.0673077,bwa
AgU012487_v1.1,11.73087819,bwa
AgU012489_v1.1,9.174468085,bwa
AgU012490_v1.1,188.7123098,bwa
AgU012491_v1.1,21.12774725,bwa
AgU012492_v1.1,1.260683761,bwa
AgU012493_v1.1,10.12517194,bwa
AgU012494_v1.1,2.076682316,bwa
AgU012495_v1.1,10.75037594,bwa
AgU012496_v1.1,29.13480055,bwa
AgU012497_v1.1,36.88965517,bwa
AgU012498_v1.1,9.710124827,bwa
AgU012499_v1.1,12.5718232,bwa
AgU012500_v1.1,2.98249453,bwa
AgU012501_v1.1,4.630705394,bwa
AgU012502_v1.1,12.68827586,bwa
AgU012503_v1.1,4.995810056,bwa
AgU012504_v1.1,13.1011396,bwa
AgU012505_v1.1,17.87757909,bwa
AgU012506_v1.1,152.8308116,bwa
AgU012507_v1.1,1.372093023,bwa
AgU012508_v1.1,1,bwa
AgU012509_v1.1,21.54861111,bwa
AgU012510_v1.1,21.0221914,bwa
AgU012512_v1.1,14.44077135,bwa
AgU012513_v1.1,13.9033189,bwa
AgU012515_v1.1,4.545138889,bwa
AgU012516_v1.1,68.47493036,bwa
AgU012517_v1.1,13.02158273,bwa
AgU012518_v1.1,1,bwa
AgU012519_v1.1,3.138528139,bwa
AgU012520_v1.1,31.23618785,bwa
AgU012521_v1.1,7.767203514,bwa
AgU012522_v1.1,3.594936709,bwa
AgU012523_v1.1,33.03825137,bwa
AgU012524_v1.1,49.58734525,bwa
AgU012525_v1.1,7.274626866,bwa
AgU012526_v1.1,1,bwa
AgU012527_v1.1,6.275813296,bwa
AgU012528_v1.1,4.896331738,bwa
AgU012529_v1.1,65.55771905,bwa
AgU012530_v1.1,40.02493075,bwa
AgU012531_v1.1,97.17217631,bwa
AgU012532_v1.1,16.95932679,bwa
AgU012533_v1.1,9.012640449,bwa
AgU012534_v1.1,18.62672176,bwa
AgU012535_v1.1,8.897902098,bwa
AgU012536_v1.1,206.1515152,bwa
AgU012537_v1.1,32.96694215,bwa
AgU012539_v1.1,4.691154423,bwa
AgU012540_v1.1,60.32413793,bwa
AgU012541_v1.1,16.87290503,bwa
AgU012542_v1.1,4.445062587,bwa
AgU012543_v1.1,23.60434057,bwa
AgU012544_v1.1,56.74655647,bwa
AgU012545_v1.1,11.7020649,bwa
AgU012546_v1.1,22.21931034,bwa
AgU012547_v1.1,4.407796102,bwa
AgU012548_v1.1,8.344011142,bwa
AgU012549_v1.1,6.787878788,bwa
AgU012550_v1.1,16.59090909,bwa
AgU012551_v1.1,8.428571429,bwa
AgU012552_v1.1,1.503355705,bwa
AgU012553_v1.1,57.75828729,bwa
AgU012554_v1.1,30.68188105,bwa
AgU012555_v1.1,140.133425,bwa
AgU012556_v1.1,1,bwa
AgU012557_v1.1,2.811004785,bwa
AgU012558_v1.1,55.76869806,bwa
AgU012559_v1.1,15.08149171,bwa
AgU012560_v1.1,1.287703016,bwa
AgU012561_v1.1,15.05662983,bwa
AgU012562_v1.1,80.68484848,bwa
AgU012563_v1.1,17.12307692,bwa
AgU012564_v1.1,36.83893557,bwa
AgU012565_v1.1,19.28951049,bwa
AgU012566_v1.1,1.315972222,bwa
AgU012567_v1.1,10.50609756,bwa
AgU012568_v1.1,8.645340751,bwa
AgU012569_v1.1,41.3660221,bwa
AgU012570_v1.1,9.053254438,bwa
AgU012571_v1.1,31.34909597,bwa
AgU012572_v1.1,38.66896552,bwa
AgU012573_v1.1,14.8090379,bwa
AgU012574_v1.1,18.6791148,bwa
AgU012575_v1.1,3.504424779,bwa
AgU012576_v1.1,4.701378254,bwa
AgU012577_v1.1,1,bwa
AgU012578_v1.1,27.47368421,bwa
AgU012579_v1.1,20.06371191,bwa
AgU012580_v1.1,10.43125904,bwa
AgU012581_v1.1,26.71784232,bwa
AgU012582_v1.1,3.468373494,bwa
AgU012583_v1.1,1.141935484,bwa
AgU012584_v1.1,57.12820513,bwa
AgU012585_v1.1,33.50276243,bwa
AgU012586_v1.1,40.98644068,bwa
AgU012587_v1.1,1.256532067,bwa
AgU012588_v1.1,118.9390582,bwa
AgU012589_v1.1,38.69849246,bwa
AgU012590_v1.1,1.126865672,bwa
AgU012591_v1.1,18.59474412,bwa
AgU012592_v1.1,8.850622407,bwa
AgU012593_v1.1,7.956764296,bwa
AgU012594_v1.1,7.323446328,bwa
AgU012595_v1.1,5.759388039,bwa
AgU012596_v1.1,1.268456376,bwa
AgU012597_v1.1,15.53834586,bwa
AgU012598_v1.1,40.33956835,bwa
AgU012599_v1.1,16.2173913,bwa
AgU012601_v1.1,0.986842105,bwa
AgU012602_v1.1,14.12729844,bwa
AgU012603_v1.1,2.974562798,bwa
AgU012604_v1.1,10.74193548,bwa
AgU012605_v1.1,21.73333333,bwa
AgU012606_v1.1,1.653508772,bwa
AgU012607_v1.1,4.053537285,bwa
AgU012608_v1.1,12.63194444,bwa
AgU012609_v1.1,67.46185853,bwa
AgU012610_v1.1,13.33477011,bwa
AgU012611_v1.1,31.3557423,bwa
AgU012612_v1.1,2.746153846,bwa
AgU012613_v1.1,5.874301676,bwa
AgU012615_v1.1,63.54597701,bwa
AgU012616_v1.1,7.215877437,bwa
AgU012618_v1.1,1.800438596,bwa
AgU012619_v1.1,13.81538462,bwa
AgU012620_v1.1,18.97925311,bwa
AgU012621_v1.1,12.80116959,bwa
AgU012622_v1.1,12.74412172,bwa
AgU012623_v1.1,6.300138313,bwa
AgU012624_v1.1,10.09570042,bwa
AgU012625_v1.1,8.420612813,bwa
AgU012626_v1.1,19.38535912,bwa
AgU012627_v1.1,4.701166181,bwa
AgU012628_v1.1,12.55401662,bwa
AgU012629_v1.1,22.11370262,bwa
AgU012631_v1.1,452.6551247,bwa
AgU012632_v1.1,100.4279778,bwa
AgU012634_v1.1,6.204511278,bwa
AgU012635_v1.1,1,bwa
AgU012636_v1.1,2.414593698,bwa
AgU012637_v1.1,6.276564774,bwa
AgU012638_v1.1,23.2906815,bwa
AgU012639_v1.1,7.669456067,bwa
AgU012640_v1.1,2.009090909,bwa
AgU012641_v1.1,1.525125628,bwa
AgU012642_v1.1,1.514705882,bwa
AgU012643_v1.1,2.217213115,bwa
AgU012644_v1.1,65.2837274,bwa
AgU012645_v1.1,22.74147727,bwa
AgU012646_v1.1,15.76890756,bwa
AgU012647_v1.1,5.614285714,bwa
AgU012648_v1.1,12.90152566,bwa
AgU012649_v1.1,68.98214286,bwa
AgU012650_v1.1,8.860759494,bwa
AgU012651_v1.1,8.052259887,bwa
AgU012652_v1.1,167.3541667,bwa
AgU012653_v1.1,5.72260749,bwa
AgU012654_v1.1,24.51202263,bwa
AgU012655_v1.1,73.44937587,bwa
AgU012656_v1.1,10.66805556,bwa
AgU012657_v1.1,21.12621359,bwa
AgU012658_v1.1,7.089686099,bwa
AgU012659_v1.1,38.71527778,bwa
AgU012660_v1.1,21.90756303,bwa
AgU012661_v1.1,3.823446328,bwa
AgU012662_v1.1,20.43393602,bwa
AgU012663_v1.1,36.45224719,bwa
AgU012664_v1.1,2.81705151,bwa
AgU012665_v1.1,18.03472222,bwa
AgU012666_v1.1,6.594017094,bwa
AgU012667_v1.1,11.8125,bwa
AgU012668_v1.1,98.80277778,bwa
AgU012669_v1.1,81.99859944,bwa
AgU012670_v1.1,69.02234637,bwa
AgU012671_v1.1,8.802538787,bwa
AgU012673_v1.1,7.869565217,bwa
AgU012674_v1.1,8.717391304,bwa
AgU012675_v1.1,2.259860789,bwa
AgU012676_v1.1,2.234750462,bwa
AgU012678_v1.1,1.456896552,bwa
AgU012679_v1.1,3.07641196,bwa
AgU012680_v1.1,9.018131102,bwa
AgU012681_v1.1,27.60361613,bwa
AgU012682_v1.1,14.64763231,bwa
AgU012683_v1.1,934.4971429,bwa
AgU012684_v1.1,7.455184534,bwa
AgU012685_v1.1,10.38929889,bwa
AgU012686_v1.1,17.77423823,bwa
AgU012687_v1.1,12.05374823,bwa
AgU012688_v1.1,33.09331476,bwa
AgU012689_v1.1,24.02136752,bwa
AgU012690_v1.1,135.4085873,bwa
AgU012691_v1.1,8.943055556,bwa
AgU012692_v1.1,22.98333333,bwa
AgU012693_v1.1,14.17015342,bwa
AgU012694_v1.1,3.490780142,bwa
AgU012695_v1.1,7.85674548,bwa
AgU012696_v1.1,9.91416309,bwa
AgU012697_v1.1,94.28390597,bwa
AgU012698_v1.1,6.37965616,bwa
AgU012699_v1.1,2.079338843,bwa
AgU012700_v1.1,72.21879383,bwa
AgU012701_v1.1,9.587412587,bwa
AgU012702_v1.1,15.9984917,bwa
AgU012703_v1.1,52.09817672,bwa
AgU012705_v1.1,31.01410437,bwa
AgU012706_v1.1,24.6545961,bwa
AgU012707_v1.1,232.5730181,bwa
AgU012708_v1.1,55.54647887,bwa
AgU012710_v1.1,7.426966292,bwa
AgU012711_v1.1,78,bwa
AgU012712_v1.1,7.959553696,bwa
AgU012713_v1.1,1.248826291,bwa
AgU012714_v1.1,15.0432357,bwa
AgU012715_v1.1,16.60222531,bwa
AgU012716_v1.1,1.160305344,bwa
AgU012717_v1.1,5.622036262,bwa
AgU012718_v1.1,8.018080668,bwa
AgU012719_v1.1,1,bwa
AgU012720_v1.1,5.66713881,bwa
AgU012721_v1.1,1.482352941,bwa
AgU012722_v1.1,10.73286713,bwa
AgU012723_v1.1,5.886524823,bwa
AgU012724_v1.1,25.07552448,bwa
AgU012725_v1.1,1.872146119,bwa
AgU012726_v1.1,18.75210084,bwa
AgU012727_v1.1,20.84239888,bwa
AgU012728_v1.1,11.62676056,bwa
AgU012729_v1.1,3.539495798,bwa
AgU012730_v1.1,202.7757405,bwa
AgU012731_v1.1,12.19246862,bwa
AgU012732_v1.1,5.316987741,bwa
AgU012733_v1.1,14.95251397,bwa
AgU012734_v1.1,12.82302158,bwa
AgU012735_v1.1,39.08205841,bwa
AgU012736_v1.1,14.53276353,bwa
AgU012737_v1.1,179.565035,bwa
AgU012738_v1.1,4.891495601,bwa
AgU012739_v1.1,550.1408647,bwa
AgU012740_v1.1,4.641269841,bwa
AgU012741_v1.1,17.13802817,bwa
AgU012742_v1.1,15.18410042,bwa
AgU012743_v1.1,40.87029289,bwa
AgU012744_v1.1,6.92917847,bwa
AgU012745_v1.1,7.521674141,bwa
AgU012746_v1.1,1.958778626,bwa
AgU012748_v1.1,1.936685289,bwa
AgU012749_v1.1,3.059405941,bwa
AgU012750_v1.1,1.394495413,bwa
AgU012751_v1.1,105.3595506,bwa
AgU012752_v1.1,114.6817539,bwa
AgU012753_v1.1,49.68688293,bwa
AgU012754_v1.1,4.479827089,bwa
AgU012755_v1.1,5.856345886,bwa
AgU012756_v1.1,1.701449275,bwa
AgU012757_v1.1,43.13559322,bwa
AgU012758_v1.1,2.964850615,bwa
AgU012760_v1.1,38.77042254,bwa
AgU012761_v1.1,143.3370787,bwa
AgU012763_v1.1,69.20810056,bwa
AgU012765_v1.1,33.38407821,bwa
AgU012767_v1.1,7.431259045,bwa
AgU012768_v1.1,26.80392157,bwa
AgU012769_v1.1,8.188466948,bwa
AgU012770_v1.1,24.33286713,bwa
AgU012771_v1.1,37.6396648,bwa
AgU012773_v1.1,6.595804196,bwa
AgU012774_v1.1,5.576223776,bwa
AgU012775_v1.1,8.366449511,bwa
AgU012777_v1.1,11.23882682,bwa
AgU012778_v1.1,10.74645892,bwa
AgU012779_v1.1,32.02797203,bwa
AgU012780_v1.1,7.343898574,bwa
AgU012781_v1.1,1.212938005,bwa
AgU012782_v1.1,19.57342657,bwa
AgU012783_v1.1,26.20168067,bwa
AgU012784_v1.1,4.241134752,bwa
AgU012785_v1.1,43.69595537,bwa
AgU012786_v1.1,39.6123348,bwa
AgU012787_v1.1,2.295726496,bwa
AgU012788_v1.1,6.329835082,bwa
AgU012789_v1.1,13.78561354,bwa
AgU012790_v1.1,1.624697337,bwa
AgU012791_v1.1,5.972366149,bwa
AgU012792_v1.1,7.409537167,bwa
AgU012793_v1.1,10.77042254,bwa
AgU012794_v1.1,2.757839721,bwa
AgU012795_v1.1,6.822128852,bwa
AgU012797_v1.1,22.907173,bwa
AgU012798_v1.1,8.10518732,bwa
AgU012799_v1.1,2.642725599,bwa
AgU012800_v1.1,6.922848665,bwa
AgU012801_v1.1,2.833876221,bwa
AgU012802_v1.1,2.696458685,bwa
AgU012803_v1.1,8.872408293,bwa
AgU012804_v1.1,9.525373134,bwa
AgU012805_v1.1,29.84755245,bwa
AgU012806_v1.1,4.592409241,bwa
AgU012807_v1.1,9.425531915,bwa
AgU012808_v1.1,2.120815138,bwa
AgU012809_v1.1,1.291428571,bwa
AgU012810_v1.1,8.812121212,bwa
AgU012811_v1.1,8.98041958,bwa
AgU012812_v1.1,8.724292101,bwa
AgU012813_v1.1,9.052407932,bwa
AgU012814_v1.1,3.064139942,bwa
AgU012815_v1.1,10.49228612,bwa
AgU012816_v1.1,21.18706048,bwa
AgU012817_v1.1,9.733050847,bwa
AgU012818_v1.1,1.643916914,bwa
AgU012819_v1.1,12.50141243,bwa
AgU012820_v1.1,3.816720257,bwa
AgU012821_v1.1,3.970845481,bwa
AgU012822_v1.1,8.805949008,bwa
AgU012823_v1.1,7.353111433,bwa
AgU012824_v1.1,38.05420827,bwa
AgU012825_v1.1,19.48309859,bwa
AgU012826_v1.1,7.741935484,bwa
AgU012827_v1.1,1,bwa
AgU012828_v1.1,54.56617647,bwa
AgU012829_v1.1,8.848484848,bwa
AgU012830_v1.1,5.499241275,bwa
AgU012831_v1.1,120.8457143,bwa
AgU012833_v1.1,18.34269663,bwa
AgU012835_v1.1,8.11971831,bwa
AgU012836_v1.1,22.13798009,bwa
AgU012837_v1.1,1137.634831,bwa
AgU012838_v1.1,12.26591231,bwa
AgU012839_v1.1,1,bwa
AgU012840_v1.1,7.761971831,bwa
AgU012841_v1.1,28.64315938,bwa
AgU012843_v1.1,17.12762973,bwa
AgU012844_v1.1,1.405333333,bwa
AgU012845_v1.1,12.77077364,bwa
AgU012846_v1.1,8.485232068,bwa
AgU012847_v1.1,40.11640954,bwa
AgU012848_v1.1,561.657784,bwa
AgU012849_v1.1,26.84571429,bwa
AgU012850_v1.1,25.80905233,bwa
AgU012851_v1.1,12.76671408,bwa
AgU012852_v1.1,50.67651195,bwa
AgU012853_v1.1,19.68107303,bwa
AgU012854_v1.1,18.18848921,bwa
AgU012855_v1.1,34.72198582,bwa
AgU012856_v1.1,6.708039492,bwa
AgU012857_v1.1,5.174165457,bwa
AgU012859_v1.1,117.8720113,bwa
AgU012860_v1.1,24.22425952,bwa
AgU012861_v1.1,5.58,bwa
AgU012862_v1.1,6.091428571,bwa
AgU012863_v1.1,5.49506347,bwa
AgU012864_v1.1,6.752475248,bwa
AgU012865_v1.1,20.62535211,bwa
AgU012866_v1.1,17.37108793,bwa
AgU012867_v1.1,3.513552068,bwa
AgU012868_v1.1,6.967689822,bwa
AgU012869_v1.1,536.0887324,bwa
AgU012870_v1.1,4.606240713,bwa
AgU012871_v1.1,4.846262341,bwa
AgU012872_v1.1,43.63571429,bwa
AgU012873_v1.1,19.87341772,bwa
AgU012874_v1.1,19.83474576,bwa
AgU012875_v1.1,26.67464789,bwa
AgU012876_v1.1,38.99576271,bwa
AgU012877_v1.1,50.93459302,bwa
AgU012878_v1.1,19.14366197,bwa
AgU012879_v1.1,1.007389163,bwa
AgU012880_v1.1,3.180981595,bwa
AgU012881_v1.1,1.237163814,bwa
AgU012882_v1.1,19.6943662,bwa
AgU012883_v1.1,3.55775076,bwa
AgU012884_v1.1,8.437853107,bwa
AgU012885_v1.1,14.32630098,bwa
AgU012886_v1.1,20.53275109,bwa
AgU012887_v1.1,2.907915994,bwa
AgU012888_v1.1,18.61048159,bwa
AgU012889_v1.1,7.976363636,bwa
AgU012890_v1.1,4.748511905,bwa
AgU012892_v1.1,931.2086835,bwa
AgU012893_v1.1,22.5616836,bwa
AgU012894_v1.1,23.26441632,bwa
AgU012895_v1.1,2.585106383,bwa
AgU012896_v1.1,1.480487805,bwa
AgU012897_v1.1,8.552742616,bwa
AgU012898_v1.1,12.70646067,bwa
AgU012899_v1.1,7.096209913,bwa
AgU012900_v1.1,30.60232221,bwa
AgU012901_v1.1,101.6549296,bwa
AgU012902_v1.1,16.1059322,bwa
AgU012903_v1.1,7.084626234,bwa
AgU012904_v1.1,52.38537271,bwa
AgU012905_v1.1,9.86002886,bwa
AgU012906_v1.1,24.15275813,bwa
AgU012907_v1.1,12.61048159,bwa
AgU012909_v1.1,25.69675599,bwa
AgU012910_v1.1,4.813813814,bwa
AgU012911_v1.1,10.31940299,bwa
AgU012912_v1.1,5.124203822,bwa
AgU012913_v1.1,9.068866571,bwa
AgU012914_v1.1,37.609375,bwa
AgU012915_v1.1,17.82411348,bwa
AgU012916_v1.1,2.980487805,bwa
AgU012917_v1.1,5.087481146,bwa
AgU012918_v1.1,7.770422535,bwa
AgU012919_v1.1,11.79859155,bwa
AgU012920_v1.1,60.68271955,bwa
AgU012921_v1.1,5.854740061,bwa
AgU012922_v1.1,4.141043724,bwa
AgU012923_v1.1,29.50564972,bwa
AgU012924_v1.1,2.101616628,bwa
AgU012925_v1.1,52.23098592,bwa
AgU012926_v1.1,5.106508876,bwa
AgU012927_v1.1,62.85329341,bwa
AgU012928_v1.1,84.64113475,bwa
AgU012929_v1.1,16.25218659,bwa
AgU012930_v1.1,9.310810811,bwa
AgU012931_v1.1,22.10787172,bwa
AgU012932_v1.1,1.220630372,bwa
AgU012933_v1.1,2.342857143,bwa
AgU012934_v1.1,10.69024045,bwa
AgU012935_v1.1,22.11598303,bwa
AgU012936_v1.1,5.541984733,bwa
AgU012937_v1.1,8.043785311,bwa
AgU012938_v1.1,14.92846715,bwa
AgU012939_v1.1,38.96987088,bwa
AgU012940_v1.1,18.54766355,bwa
AgU012941_v1.1,16.0523338,bwa
AgU012942_v1.1,3.941089838,bwa
AgU012943_v1.1,6.155197657,bwa
AgU012944_v1.1,20.73385827,bwa
AgU012945_v1.1,7.531204644,bwa
AgU012946_v1.1,1,bwa
AgU012947_v1.1,7.016949153,bwa
AgU012949_v1.1,11.78622669,bwa
AgU012950_v1.1,93.6135402,bwa
AgU012951_v1.1,16.26271186,bwa
AgU012953_v1.1,2.803625378,bwa
AgU012954_v1.1,9.424715909,bwa
AgU012956_v1.1,14.54142857,bwa
AgU012957_v1.1,13.43502825,bwa
AgU012958_v1.1,13.109375,bwa
AgU012959_v1.1,24.19519095,bwa
AgU012961_v1.1,26.34039548,bwa
AgU012962_v1.1,28.92503536,bwa
AgU012963_v1.1,6.330838323,bwa
AgU012964_v1.1,3.878186969,bwa
AgU012965_v1.1,3.397515528,bwa
AgU012966_v1.1,7.021770682,bwa
AgU012967_v1.1,13.88636364,bwa
AgU012968_v1.1,2.852589641,bwa
AgU012969_v1.1,63.66101695,bwa
AgU012970_v1.1,6.956152758,bwa
AgU012971_v1.1,1.935483871,bwa
AgU012972_v1.1,19.66099291,bwa
AgU012973_v1.1,17.49222065,bwa
AgU012974_v1.1,7.523943662,bwa
AgU012975_v1.1,28.32485876,bwa
AgU012976_v1.1,2.382051282,bwa
AgU012977_v1.1,1.644736842,bwa
AgU012978_v1.1,122.3767705,bwa
AgU012979_v1.1,2.0625,bwa
AgU012980_v1.1,2.359243697,bwa
AgU012981_v1.1,6.71,bwa
AgU012982_v1.1,696.7754237,bwa
AgU012984_v1.1,123.8189533,bwa
AgU012985_v1.1,4.828193833,bwa
AgU012986_v1.1,91.46264368,bwa
AgU012987_v1.1,51.08108108,bwa
AgU012988_v1.1,6.524752475,bwa
AgU012989_v1.1,3.866372981,bwa
AgU012990_v1.1,1.788863109,bwa
AgU012991_v1.1,13.91172214,bwa
AgU012992_v1.1,1.737226277,bwa
AgU012993_v1.1,15.92329545,bwa
AgU012994_v1.1,3.240837696,bwa
AgU012995_v1.1,4.925217391,bwa
AgU012996_v1.1,16.7722063,bwa
AgU012997_v1.1,11.27864215,bwa
AgU012998_v1.1,9.898280802,bwa
AgU012999_v1.1,2.817307692,bwa
AgU013000_v1.1,1.915611814,bwa
AgU013001_v1.1,1.396011396,bwa
AgU013004_v1.1,25.38526912,bwa
AgU013005_v1.1,62.05857143,bwa
AgU013006_v1.1,4.142857143,bwa
AgU013007_v1.1,1.639455782,bwa
AgU013008_v1.1,36.96600567,bwa
AgU013009_v1.1,10.74681754,bwa
AgU013010_v1.1,187.1271186,bwa
AgU013011_v1.1,9.948790896,bwa
AgU013012_v1.1,83.38951841,bwa
AgU013013_v1.1,6.468208092,bwa
AgU013016_v1.1,61.45106383,bwa
AgU013017_v1.1,17.943101,bwa
AgU013018_v1.1,8.476973684,bwa
AgU013019_v1.1,18.99858357,bwa
AgU013020_v1.1,9.418639053,bwa
AgU013021_v1.1,6.926136364,bwa
AgU013022_v1.1,4.40625,bwa
AgU013023_v1.1,2.141129032,bwa
AgU013024_v1.1,7.54950495,bwa
AgU013025_v1.1,15.27620397,bwa
AgU013027_v1.1,12.47869318,bwa
AgU013028_v1.1,1.202054795,bwa
AgU013029_v1.1,31.42796006,bwa
AgU013030_v1.1,28.49575071,bwa
AgU013032_v1.1,4.882352941,bwa
AgU013033_v1.1,7.792613636,bwa
AgU013034_v1.1,3.303353659,bwa
AgU013035_v1.1,9.433382138,bwa
AgU013036_v1.1,7.803353659,bwa
AgU013037_v1.1,6.411242604,bwa
AgU013038_v1.1,1.439205955,bwa
AgU013039_v1.1,24.32577904,bwa
AgU013040_v1.1,16.05812221,bwa
AgU013041_v1.1,38.85921626,bwa
AgU013043_v1.1,6.807251908,bwa
AgU013044_v1.1,14.50568182,bwa
AgU013045_v1.1,9.101669196,bwa
AgU013046_v1.1,20.87714286,bwa
AgU013047_v1.1,9.758273381,bwa
AgU013048_v1.1,8.167862267,bwa
AgU013049_v1.1,5.448863636,bwa
AgU013050_v1.1,4.035117057,bwa
AgU013052_v1.1,16.07977208,bwa
AgU013053_v1.1,8.157446809,bwa
AgU013054_v1.1,2.937406855,bwa
AgU013055_v1.1,3.761578045,bwa
AgU013057_v1.1,18.92395983,bwa
AgU013059_v1.1,12.04142857,bwa
AgU013060_v1.1,6.264094955,bwa
AgU013061_v1.1,4.046801872,bwa
AgU013062_v1.1,3.436781609,bwa
AgU013063_v1.1,1.808,bwa
AgU013064_v1.1,10.53627312,bwa
AgU013066_v1.1,48.23646724,bwa
AgU013067_v1.1,4.861290323,bwa
AgU013068_v1.1,12.34763948,bwa
AgU013069_v1.1,101.6921965,bwa
AgU013070_v1.1,7.059163059,bwa
AgU013071_v1.1,1,bwa
AgU013072_v1.1,27.86962751,bwa
AgU013073_v1.1,16.00568182,bwa
AgU013074_v1.1,32.79036827,bwa
AgU013075_v1.1,43.7029703,bwa
AgU013076_v1.1,26.36221591,bwa
AgU013077_v1.1,7.4375,bwa
AgU013078_v1.1,1967.496454,bwa
AgU013079_v1.1,18.1057971,bwa
AgU013081_v1.1,5.085072231,bwa
AgU013082_v1.1,52.36094675,bwa
AgU013083_v1.1,27.70454545,bwa
AgU013084_v1.1,4.714968153,bwa
AgU013085_v1.1,10.04571429,bwa
AgU013087_v1.1,11.91104735,bwa
AgU013089_v1.1,1.261904762,bwa
AgU013090_v1.1,10.59943182,bwa
AgU013091_v1.1,6.427067669,bwa
AgU013092_v1.1,3.819969743,bwa
AgU013093_v1.1,20.25824964,bwa
AgU013094_v1.1,32.86285714,bwa
AgU013095_v1.1,110.0613409,bwa
AgU013096_v1.1,14.81752874,bwa
AgU013097_v1.1,41.84352774,bwa
AgU013098_v1.1,21.2802276,bwa
AgU013099_v1.1,16.01873199,bwa
AgU013100_v1.1,5.885670732,bwa
AgU013101_v1.1,10.2724679,bwa
AgU013102_v1.1,13.83072546,bwa
AgU013103_v1.1,11.61863173,bwa
AgU013104_v1.1,5.234708393,bwa
AgU013105_v1.1,10.18803419,bwa
AgU013106_v1.1,7.214501511,bwa
AgU013107_v1.1,11.91642651,bwa
AgU013108_v1.1,26.53428571,bwa
AgU013109_v1.1,10.03930818,bwa
AgU013110_v1.1,11.35107914,bwa
AgU013111_v1.1,1.698574338,bwa
AgU013112_v1.1,19.91822095,bwa
AgU013113_v1.1,10.89473684,bwa
