comps,coverage,Seq
AgU007847_v1.1,9.423780488,bowtie
AgU007848_v1.1,18.21708543,bowtie
AgU007849_v1.1,22.97560976,bowtie
AgU007850_v1.1,25.0141129,bowtie
AgU007851_v1.1,21.02012072,bowtie
AgU007852_v1.1,40.67303823,bowtie
AgU007853_v1.1,62.0060241,bowtie
AgU007854_v1.1,21.68415638,bowtie
AgU007855_v1.1,279.2663317,bowtie
AgU007856_v1.1,33.68548387,bowtie
AgU007857_v1.1,1.367549669,bowtie
AgU007858_v1.1,18.76446281,bowtie
AgU007859_v1.1,31.06036217,bowtie
AgU007860_v1.1,8.299319728,bowtie
AgU007861_v1.1,13.63208556,bowtie
AgU007862_v1.1,12.73961499,bowtie
AgU007863_v1.1,6.533261803,bowtie
AgU007864_v1.1,30.82110553,bowtie
AgU007865_v1.1,16.97474747,bowtie
AgU007866_v1.1,1.020408163,bowtie
AgU007867_v1.1,17.41457859,bowtie
AgU007868_v1.1,36.26485398,bowtie
AgU007869_v1.1,9.450251256,bowtie
AgU007870_v1.1,7.268539326,bowtie
AgU007871_v1.1,4.949290061,bowtie
AgU007872_v1.1,1.15536105,bowtie
AgU007873_v1.1,1,bowtie
AgU007874_v1.1,182.3826788,bowtie
AgU007875_v1.1,3.35,bowtie
AgU007876_v1.1,128.4572301,bowtie
AgU007877_v1.1,6.459183673,bowtie
AgU007878_v1.1,29.89511202,bowtie
AgU007879_v1.1,12.18994975,bowtie
AgU007880_v1.1,11.91733871,bowtie
AgU007881_v1.1,26.46221662,bowtie
AgU007882_v1.1,9.945392491,bowtie
AgU007883_v1.1,34.46680717,bowtie
AgU007884_v1.1,3.96792669,bowtie
AgU007885_v1.1,10.17110656,bowtie
AgU007886_v1.1,11.69301848,bowtie
AgU007887_v1.1,4.045300113,bowtie
AgU007888_v1.1,14.73979592,bowtie
AgU007889_v1.1,21.49948823,bowtie
AgU007890_v1.1,7.695464363,bowtie
AgU007891_v1.1,17.01616162,bowtie
AgU007892_v1.1,15.37874097,bowtie
AgU007893_v1.1,5.41207076,bowtie
AgU007894_v1.1,26.67171717,bowtie
AgU007895_v1.1,63.41007194,bowtie
AgU007896_v1.1,16.75584944,bowtie
AgU007897_v1.1,2.576190476,bowtie
AgU007898_v1.1,20.43438454,bowtie
AgU007899_v1.1,34.51378958,bowtie
AgU007900_v1.1,19.64164905,bowtie
AgU007901_v1.1,58.01626016,bowtie
AgU007902_v1.1,19.6875632,bowtie
AgU007903_v1.1,91.50512295,bowtie
AgU007904_v1.1,303.8002039,bowtie
AgU007905_v1.1,1.04432133,bowtie
AgU007906_v1.1,11.82911392,bowtie
AgU007907_v1.1,8.889340102,bowtie
AgU007908_v1.1,10.79263158,bowtie
AgU007909_v1.1,49.64337102,bowtie
AgU007910_v1.1,28.97168857,bowtie
AgU007911_v1.1,3.583333333,bowtie
AgU007912_v1.1,1,bowtie
AgU007913_v1.1,99.23107972,bowtie
AgU007914_v1.1,259.822449,bowtie
AgU007915_v1.1,7.630165289,bowtie
AgU007916_v1.1,236.3670103,bowtie
AgU007917_v1.1,6.73582996,bowtie
AgU007918_v1.1,10.77687627,bowtie
AgU007919_v1.1,43.23451777,bowtie
AgU007920_v1.1,86.3480663,bowtie
AgU007921_v1.1,21.39685864,bowtie
AgU007922_v1.1,9.9397463,bowtie
AgU007923_v1.1,9.376649746,bowtie
AgU007924_v1.1,6.93742621,bowtie
AgU007926_v1.1,7.025917927,bowtie
AgU007927_v1.1,28.17109458,bowtie
AgU007928_v1.1,10.71566524,bowtie
AgU007929_v1.1,10.51933124,bowtie
AgU007930_v1.1,26.67175573,bowtie
AgU007931_v1.1,47.20909091,bowtie
AgU007932_v1.1,5.972527473,bowtie
AgU007933_v1.1,6.374108053,bowtie
AgU007934_v1.1,2014.653226,bowtie
AgU007935_v1.1,4.514469453,bowtie
AgU007936_v1.1,28.72081218,bowtie
AgU007937_v1.1,12.71167513,bowtie
AgU007938_v1.1,6.839953271,bowtie
AgU007939_v1.1,4.040086674,bowtie
AgU007940_v1.1,11.77072671,bowtie
AgU007941_v1.1,18.61755486,bowtie
AgU007942_v1.1,50.55417957,bowtie
AgU007943_v1.1,63.32385787,bowtie
AgU007944_v1.1,19.3414387,bowtie
AgU007945_v1.1,10.24467005,bowtie
AgU007946_v1.1,14.30152284,bowtie
AgU007947_v1.1,56.47213779,bowtie
AgU007949_v1.1,15.20354906,bowtie
AgU007950_v1.1,20.35553279,bowtie
AgU007951_v1.1,19.17603393,bowtie
AgU007953_v1.1,29.06896552,bowtie
AgU007954_v1.1,1,bowtie
AgU007956_v1.1,12.35607676,bowtie
AgU007957_v1.1,7.855591748,bowtie
AgU007958_v1.1,58.75076609,bowtie
AgU007959_v1.1,54.5610998,bowtie
AgU007960_v1.1,1.98755832,bowtie
AgU007961_v1.1,5.527659574,bowtie
AgU007962_v1.1,24.15906788,bowtie
AgU007963_v1.1,75.38765182,bowtie
AgU007964_v1.1,5.172544081,bowtie
AgU007965_v1.1,4.393465909,bowtie
AgU007966_v1.1,49.11663286,bowtie
AgU007967_v1.1,1.936096718,bowtie
AgU007968_v1.1,11.51014199,bowtie
AgU007969_v1.1,47.3786802,bowtie
AgU007970_v1.1,1.517706577,bowtie
AgU007971_v1.1,11.31612223,bowtie
AgU007973_v1.1,19.76020408,bowtie
AgU007974_v1.1,92.55025381,bowtie
AgU007975_v1.1,17.80223124,bowtie
AgU007976_v1.1,116.637931,bowtie
AgU007977_v1.1,12.20304569,bowtie
AgU007978_v1.1,4.387904067,bowtie
AgU007979_v1.1,58.44568528,bowtie
AgU007980_v1.1,5.823651452,bowtie
AgU007981_v1.1,2.885679904,bowtie
AgU007982_v1.1,39.89002037,bowtie
AgU007983_v1.1,25.28617711,bowtie
AgU007984_v1.1,16.20752688,bowtie
AgU007985_v1.1,3.038904899,bowtie
AgU007986_v1.1,5.260768335,bowtie
AgU007987_v1.1,125.515736,bowtie
AgU007988_v1.1,9.34679089,bowtie
AgU007989_v1.1,76.01530612,bowtie
AgU007990_v1.1,11.50668037,bowtie
AgU007991_v1.1,101.194501,bowtie
AgU007992_v1.1,6.433537832,bowtie
AgU007993_v1.1,17.09101655,bowtie
AgU007994_v1.1,3.823982398,bowtie
AgU007996_v1.1,49.20731707,bowtie
AgU007997_v1.1,20.24236253,bowtie
AgU007998_v1.1,19.50157398,bowtie
AgU007999_v1.1,17.78118609,bowtie
AgU008000_v1.1,77.61993769,bowtie
AgU008001_v1.1,9.12249208,bowtie
AgU008002_v1.1,71.85234216,bowtie
AgU008003_v1.1,11.29519918,bowtie
AgU008004_v1.1,20.14693446,bowtie
AgU008005_v1.1,1,bowtie
AgU008006_v1.1,3.189223058,bowtie
AgU008007_v1.1,10.20612245,bowtie
AgU008008_v1.1,4.779069767,bowtie
AgU008009_v1.1,96.64292981,bowtie
AgU008010_v1.1,1.68488746,bowtie
AgU008011_v1.1,4.290432802,bowtie
AgU008012_v1.1,59.72142857,bowtie
AgU008013_v1.1,6.451361868,bowtie
AgU008014_v1.1,13.51478084,bowtie
AgU008015_v1.1,18.82328042,bowtie
AgU008016_v1.1,14.30847804,bowtie
AgU008018_v1.1,24.91955193,bowtie
AgU008019_v1.1,46.08682329,bowtie
AgU008020_v1.1,1,bowtie
AgU008022_v1.1,1,bowtie
AgU008023_v1.1,12.54595186,bowtie
AgU008024_v1.1,12.17641026,bowtie
AgU008026_v1.1,5.669892473,bowtie
AgU008027_v1.1,2,bowtie
AgU008028_v1.1,8.664964249,bowtie
AgU008029_v1.1,3.858552632,bowtie
AgU008030_v1.1,1.359281437,bowtie
AgU008031_v1.1,59.8927477,bowtie
AgU008032_v1.1,7.758695652,bowtie
AgU008033_v1.1,9.975560081,bowtie
AgU008034_v1.1,25.45361876,bowtie
AgU008035_v1.1,18.69907881,bowtie
AgU008036_v1.1,39.68093782,bowtie
AgU008037_v1.1,9.964948454,bowtie
AgU008038_v1.1,45.32313965,bowtie
AgU008039_v1.1,25.0204918,bowtie
AgU008040_v1.1,72.58004158,bowtie
AgU008041_v1.1,36.7556701,bowtie
AgU008042_v1.1,26.24769703,bowtie
AgU008043_v1.1,1,bowtie
AgU008044_v1.1,41.6700715,bowtie
AgU008045_v1.1,23.21123829,bowtie
AgU008046_v1.1,61.88163265,bowtie
AgU008048_v1.1,30.72680938,bowtie
AgU008049_v1.1,10.23367347,bowtie
AgU008050_v1.1,21.11946447,bowtie
AgU008051_v1.1,9.034446764,bowtie
AgU008052_v1.1,10.40698869,bowtie
AgU008053_v1.1,137.5306122,bowtie
AgU008054_v1.1,26.14504597,bowtie
AgU008055_v1.1,18.59634015,bowtie
AgU008057_v1.1,24.04605937,bowtie
AgU008058_v1.1,15.8574359,bowtie
AgU008059_v1.1,649.9406953,bowtie
AgU008060_v1.1,1.811320755,bowtie
AgU008061_v1.1,1.222672065,bowtie
AgU008062_v1.1,1,bowtie
AgU008063_v1.1,191.0265577,bowtie
AgU008064_v1.1,218.0692737,bowtie
AgU008065_v1.1,25.65226554,bowtie
AgU008066_v1.1,73.54907975,bowtie
AgU008067_v1.1,12.09497817,bowtie
AgU008068_v1.1,15.00643087,bowtie
AgU008069_v1.1,12.52087683,bowtie
AgU008070_v1.1,2.915106117,bowtie
AgU008071_v1.1,10.08864865,bowtie
AgU008072_v1.1,8.45473251,bowtie
AgU008074_v1.1,1,bowtie
AgU008075_v1.1,10.34424498,bowtie
AgU008076_v1.1,6.251282051,bowtie
AgU008077_v1.1,12.98803828,bowtie
AgU008078_v1.1,29.55384615,bowtie
AgU008079_v1.1,39.36782787,bowtie
AgU008080_v1.1,29.87820513,bowtie
AgU008081_v1.1,77.46366428,bowtie
AgU008082_v1.1,20.74229979,bowtie
AgU008083_v1.1,1.661590525,bowtie
AgU008084_v1.1,1.286937901,bowtie
AgU008085_v1.1,30.40871369,bowtie
AgU008086_v1.1,8.402310924,bowtie
AgU008087_v1.1,72.25614754,bowtie
AgU008088_v1.1,5.780821918,bowtie
AgU008089_v1.1,9.920041537,bowtie
AgU008090_v1.1,1,bowtie
AgU008091_v1.1,3.627956989,bowtie
AgU008092_v1.1,4.711159737,bowtie
AgU008093_v1.1,1.461352657,bowtie
AgU008094_v1.1,29.74599787,bowtie
AgU008095_v1.1,6.988412514,bowtie
AgU008096_v1.1,11.6460177,bowtie
AgU008097_v1.1,10.4968815,bowtie
AgU008098_v1.1,15.67745303,bowtie
AgU008099_v1.1,1.200636943,bowtie
AgU008100_v1.1,69.41623844,bowtie
AgU008101_v1.1,5.10604333,bowtie
AgU008102_v1.1,9.762829404,bowtie
AgU008103_v1.1,19.92299795,bowtie
AgU008104_v1.1,10.08421053,bowtie
AgU008105_v1.1,2.902644231,bowtie
AgU008106_v1.1,5.273284314,bowtie
AgU008107_v1.1,4.182126697,bowtie
AgU008108_v1.1,15.05869565,bowtie
AgU008109_v1.1,10.28082902,bowtie
AgU008110_v1.1,11.38706366,bowtie
AgU008111_v1.1,1,bowtie
AgU008112_v1.1,13.17507724,bowtie
AgU008113_v1.1,36.26842105,bowtie
AgU008114_v1.1,11.29166667,bowtie
AgU008115_v1.1,16.02057613,bowtie
AgU008116_v1.1,88.33504625,bowtie
AgU008117_v1.1,1,bowtie
AgU008118_v1.1,21.02569373,bowtie
AgU008119_v1.1,55.96230366,bowtie
AgU008120_v1.1,35.82690302,bowtie
AgU008121_v1.1,25.48102564,bowtie
AgU008122_v1.1,45.8372591,bowtie
AgU008123_v1.1,24.24193548,bowtie
AgU008124_v1.1,28.66006257,bowtie
AgU008125_v1.1,7.605749487,bowtie
AgU008126_v1.1,41.42021277,bowtie
AgU008127_v1.1,35.23255814,bowtie
AgU008128_v1.1,12.51493306,bowtie
AgU008129_v1.1,22.7257732,bowtie
AgU008130_v1.1,1.195767196,bowtie
AgU008131_v1.1,10.20722635,bowtie
AgU008132_v1.1,16,bowtie
AgU008133_v1.1,4.444714459,bowtie
AgU008134_v1.1,1.410666667,bowtie
AgU008135_v1.1,38.67523124,bowtie
AgU008136_v1.1,17.90115668,bowtie
AgU008137_v1.1,24.61870504,bowtie
AgU008138_v1.1,2.862569832,bowtie
AgU008139_v1.1,60.52903907,bowtie
AgU008140_v1.1,18.32161324,bowtie
AgU008141_v1.1,18.53869969,bowtie
AgU008142_v1.1,39.3364486,bowtie
AgU008143_v1.1,15.00105263,bowtie
AgU008144_v1.1,8.013485477,bowtie
AgU008145_v1.1,22.9927686,bowtie
AgU008146_v1.1,27.1402763,bowtie
AgU008147_v1.1,5.57826087,bowtie
AgU008149_v1.1,6.887975334,bowtie
AgU008150_v1.1,15.74502488,bowtie
AgU008151_v1.1,37.28991597,bowtie
AgU008152_v1.1,5.98172043,bowtie
AgU008153_v1.1,134.3213182,bowtie
AgU008154_v1.1,4.856223176,bowtie
AgU008155_v1.1,17.17964694,bowtie
AgU008156_v1.1,15.38665254,bowtie
AgU008157_v1.1,20.14779874,bowtie
AgU008158_v1.1,94.31747673,bowtie
AgU008159_v1.1,10.37551867,bowtie
AgU008161_v1.1,36.50051493,bowtie
AgU008162_v1.1,45.8042204,bowtie
AgU008163_v1.1,18.36231884,bowtie
AgU008164_v1.1,30.0911271,bowtie
AgU008165_v1.1,5.069286453,bowtie
AgU008166_v1.1,14.91030928,bowtie
AgU008167_v1.1,36.98840885,bowtie
AgU008168_v1.1,101.8443299,bowtie
AgU008169_v1.1,4.339470656,bowtie
AgU008170_v1.1,16.33229814,bowtie
AgU008171_v1.1,5.088427948,bowtie
AgU008172_v1.1,7.143835616,bowtie
AgU008173_v1.1,26.84803401,bowtie
AgU008174_v1.1,39.70133883,bowtie
AgU008175_v1.1,5.234984194,bowtie
AgU008176_v1.1,24.9443299,bowtie
AgU008177_v1.1,19.02072539,bowtie
AgU008178_v1.1,24.03068783,bowtie
AgU008179_v1.1,57.61919505,bowtie
AgU008180_v1.1,15.7185567,bowtie
AgU008181_v1.1,33.38981289,bowtie
AgU008182_v1.1,169.8018672,bowtie
AgU008183_v1.1,14.90823775,bowtie
AgU008184_v1.1,9.547770701,bowtie
AgU008185_v1.1,22.374613,bowtie
AgU008186_v1.1,29.63856691,bowtie
AgU008187_v1.1,7.024819028,bowtie
AgU008188_v1.1,128.8254132,bowtie
AgU008189_v1.1,15.01759834,bowtie
AgU008190_v1.1,4.589876033,bowtie
AgU008191_v1.1,4.513950073,bowtie
AgU008192_v1.1,9.325,bowtie
AgU008193_v1.1,8.209327549,bowtie
AgU008194_v1.1,23.81741868,bowtie
AgU008195_v1.1,17.96670135,bowtie
AgU008196_v1.1,21.69512195,bowtie
AgU008197_v1.1,2.063309353,bowtie
AgU008198_v1.1,28.28512397,bowtie
AgU008200_v1.1,3.924036281,bowtie
AgU008201_v1.1,1.41509434,bowtie
AgU008202_v1.1,95.37228542,bowtie
AgU008203_v1.1,35.24661811,bowtie
AgU008204_v1.1,20.32231405,bowtie
AgU008205_v1.1,44.73733195,bowtie
AgU008206_v1.1,30.76835574,bowtie
AgU008208_v1.1,13.42088608,bowtie
AgU008209_v1.1,13.02541436,bowtie
AgU008210_v1.1,4.93372093,bowtie
AgU008211_v1.1,68.99067358,bowtie
AgU008212_v1.1,23.64984227,bowtie
AgU008213_v1.1,8.364434687,bowtie
AgU008215_v1.1,31.24550265,bowtie
AgU008216_v1.1,74.81485356,bowtie
AgU008217_v1.1,7.846761453,bowtie
AgU008218_v1.1,3.983801296,bowtie
AgU008219_v1.1,23.25336091,bowtie
AgU008220_v1.1,9.48013245,bowtie
AgU008221_v1.1,24.59652928,bowtie
AgU008222_v1.1,3.871481028,bowtie
AgU008223_v1.1,15.46428571,bowtie
AgU008224_v1.1,18.0990991,bowtie
AgU008225_v1.1,13.09203723,bowtie
AgU008226_v1.1,5.822170901,bowtie
AgU008227_v1.1,11.46797521,bowtie
AgU008228_v1.1,2.441636582,bowtie
AgU008229_v1.1,195.9430052,bowtie
AgU008230_v1.1,1.86196319,bowtie
AgU008231_v1.1,237.7528557,bowtie
AgU008232_v1.1,15.24763903,bowtie
AgU008233_v1.1,10.63113898,bowtie
AgU008234_v1.1,1.917613636,bowtie
AgU008235_v1.1,17.44490644,bowtie
AgU008237_v1.1,3.821965318,bowtie
AgU008238_v1.1,72.17823834,bowtie
AgU008239_v1.1,8.220779221,bowtie
AgU008240_v1.1,14.61637427,bowtie
AgU008242_v1.1,73.31301653,bowtie
AgU008243_v1.1,4.365828092,bowtie
AgU008244_v1.1,17.18777778,bowtie
AgU008245_v1.1,8.173773987,bowtie
AgU008246_v1.1,8.69279661,bowtie
AgU008247_v1.1,12.38726514,bowtie
AgU008248_v1.1,4.0786268,bowtie
AgU008249_v1.1,34.01345756,bowtie
AgU008250_v1.1,76.94294606,bowtie
AgU008251_v1.1,5.25125,bowtie
AgU008253_v1.1,38.65433404,bowtie
AgU008254_v1.1,1.016129032,bowtie
AgU008255_v1.1,4.028376844,bowtie
AgU008256_v1.1,30.86888658,bowtie
AgU008257_v1.1,11.55359001,bowtie
AgU008258_v1.1,21.53459119,bowtie
AgU008260_v1.1,16.13038906,bowtie
AgU008261_v1.1,11.08851423,bowtie
AgU008262_v1.1,9.652542373,bowtie
AgU008263_v1.1,9.153367876,bowtie
AgU008264_v1.1,21.04138702,bowtie
AgU008265_v1.1,7.89749702,bowtie
AgU008266_v1.1,1.542750929,bowtie
AgU008267_v1.1,20.0157563,bowtie
AgU008268_v1.1,18.64989518,bowtie
AgU008269_v1.1,254.1143451,bowtie
AgU008270_v1.1,11.20083682,bowtie
AgU008271_v1.1,26.04253112,bowtie
AgU008272_v1.1,54.50676379,bowtie
AgU008273_v1.1,1.089588378,bowtie
AgU008274_v1.1,11.4530095,bowtie
AgU008275_v1.1,8.275,bowtie
AgU008276_v1.1,54.89429175,bowtie
AgU008277_v1.1,10.9470405,bowtie
AgU008278_v1.1,6.867015707,bowtie
AgU008279_v1.1,57.31770833,bowtie
AgU008280_v1.1,23.91768632,bowtie
AgU008281_v1.1,71.84073673,bowtie
AgU008282_v1.1,27.62434964,bowtie
AgU008283_v1.1,111.2027027,bowtie
AgU008284_v1.1,12.89218009,bowtie
AgU008285_v1.1,3.229216152,bowtie
AgU008286_v1.1,13.88641189,bowtie
AgU008287_v1.1,15.70820353,bowtie
AgU008288_v1.1,35.22916667,bowtie
AgU008289_v1.1,11.83367983,bowtie
AgU008290_v1.1,12.49947202,bowtie
AgU008291_v1.1,24.60729167,bowtie
AgU008292_v1.1,1,bowtie
AgU008293_v1.1,13.17083333,bowtie
AgU008294_v1.1,9.723516949,bowtie
AgU008295_v1.1,31.75366876,bowtie
AgU008296_v1.1,8.006396588,bowtie
AgU008297_v1.1,1.357142857,bowtie
AgU008298_v1.1,24.70343392,bowtie
AgU008299_v1.1,31.65401786,bowtie
AgU008300_v1.1,8.884375,bowtie
AgU008301_v1.1,163.2497399,bowtie
AgU008302_v1.1,12.30157068,bowtie
AgU008305_v1.1,7.946607341,bowtie
AgU008306_v1.1,2.655388471,bowtie
AgU008307_v1.1,26.55208333,bowtie
AgU008308_v1.1,10.01802757,bowtie
AgU008309_v1.1,17.99152542,bowtie
AgU008310_v1.1,43.20649895,bowtie
AgU008311_v1.1,15.29864724,bowtie
AgU008312_v1.1,1.939784946,bowtie
AgU008313_v1.1,25.66181061,bowtie
AgU008314_v1.1,5.427380952,bowtie
AgU008315_v1.1,15.43229167,bowtie
AgU008316_v1.1,19.44895833,bowtie
AgU008317_v1.1,14.43541667,bowtie
AgU008318_v1.1,160.4239583,bowtie
AgU008319_v1.1,23.85833333,bowtie
AgU008321_v1.1,17.56609808,bowtie
AgU008322_v1.1,114.8813736,bowtie
AgU008323_v1.1,14.59176863,bowtie
AgU008325_v1.1,1,bowtie
AgU008326_v1.1,11.19017764,bowtie
AgU008327_v1.1,14.55982437,bowtie
AgU008328_v1.1,11.63435195,bowtie
AgU008329_v1.1,17.71204188,bowtie
AgU008330_v1.1,6.62129528,bowtie
AgU008331_v1.1,17.45251397,bowtie
AgU008332_v1.1,21.41207627,bowtie
AgU008333_v1.1,4.256207675,bowtie
AgU008335_v1.1,10.19047619,bowtie
AgU008336_v1.1,1.230769231,bowtie
AgU008337_v1.1,9.397703549,bowtie
AgU008338_v1.1,20.49947862,bowtie
AgU008339_v1.1,11.96702128,bowtie
AgU008340_v1.1,30.73557188,bowtie
AgU008341_v1.1,16.87671233,bowtie
AgU008342_v1.1,1.384146341,bowtie
AgU008343_v1.1,48.46812957,bowtie
AgU008344_v1.1,23.65631692,bowtie
AgU008345_v1.1,23.13424947,bowtie
AgU008346_v1.1,13.49947534,bowtie
AgU008347_v1.1,11.00837696,bowtie
AgU008348_v1.1,1,bowtie
AgU008349_v1.1,8.796355841,bowtie
AgU008350_v1.1,59.43736952,bowtie
AgU008351_v1.1,1,bowtie
AgU008352_v1.1,5.172531215,bowtie
AgU008353_v1.1,1.472766885,bowtie
AgU008354_v1.1,6.183716075,bowtie
AgU008355_v1.1,9.22257384,bowtie
AgU008356_v1.1,19.40461216,bowtie
AgU008357_v1.1,16.57521186,bowtie
AgU008358_v1.1,11.23794549,bowtie
AgU008359_v1.1,190.2332636,bowtie
AgU008360_v1.1,32.16931818,bowtie
AgU008361_v1.1,9.471698113,bowtie
AgU008362_v1.1,7.211477152,bowtie
AgU008363_v1.1,4.630252101,bowtie
AgU008364_v1.1,44.07660021,bowtie
AgU008365_v1.1,16.81104034,bowtie
AgU008366_v1.1,1.890756303,bowtie
AgU008367_v1.1,10.07608696,bowtie
AgU008368_v1.1,3.776173285,bowtie
AgU008369_v1.1,9.820022497,bowtie
AgU008370_v1.1,28.80104712,bowtie
AgU008371_v1.1,3.6829559,bowtie
AgU008372_v1.1,13.96181384,bowtie
AgU008373_v1.1,50.33647799,bowtie
AgU008374_v1.1,11.94212219,bowtie
AgU008375_v1.1,7.479041916,bowtie
AgU008376_v1.1,9.086114101,bowtie
AgU008377_v1.1,20.19639066,bowtie
AgU008378_v1.1,26.41033755,bowtie
AgU008379_v1.1,13.4535865,bowtie
AgU008380_v1.1,16.70393901,bowtie
AgU008381_v1.1,5.94047619,bowtie
AgU008382_v1.1,48.46282723,bowtie
AgU008383_v1.1,1.823605707,bowtie
AgU008384_v1.1,21.2667364,bowtie
AgU008385_v1.1,14.27133479,bowtie
AgU008386_v1.1,13.51048218,bowtie
AgU008387_v1.1,1.475728155,bowtie
AgU008388_v1.1,70.46828753,bowtie
AgU008389_v1.1,28.14466737,bowtie
AgU008390_v1.1,96.68100735,bowtie
AgU008391_v1.1,22.21316614,bowtie
AgU008392_v1.1,88.21881838,bowtie
AgU008393_v1.1,30.14046122,bowtie
AgU008394_v1.1,16.33836207,bowtie
AgU008395_v1.1,19.78737542,bowtie
AgU008396_v1.1,39.04947368,bowtie
AgU008397_v1.1,14.47794118,bowtie
AgU008399_v1.1,2.262942779,bowtie
AgU008400_v1.1,1680.109015,bowtie
AgU008401_v1.1,16.12373453,bowtie
AgU008402_v1.1,489.8174187,bowtie
AgU008403_v1.1,4.575221239,bowtie
AgU008404_v1.1,7.990888383,bowtie
AgU008405_v1.1,26.54,bowtie
AgU008406_v1.1,10.62394958,bowtie
AgU008407_v1.1,14.31823461,bowtie
AgU008408_v1.1,11.19093851,bowtie
AgU008409_v1.1,11.00847458,bowtie
AgU008410_v1.1,16.94842105,bowtie
AgU008411_v1.1,13.62962963,bowtie
AgU008412_v1.1,14.96582467,bowtie
AgU008413_v1.1,29.8644958,bowtie
AgU008414_v1.1,23.6447508,bowtie
AgU008415_v1.1,10.72333333,bowtie
AgU008416_v1.1,38.76866456,bowtie
AgU008417_v1.1,588.3243534,bowtie
AgU008418_v1.1,14.10695187,bowtie
AgU008419_v1.1,349.3280922,bowtie
AgU008420_v1.1,101.4821429,bowtie
AgU008421_v1.1,15.95363541,bowtie
AgU008422_v1.1,24.03870968,bowtie
AgU008423_v1.1,4.931034483,bowtie
AgU008424_v1.1,5.975889782,bowtie
AgU008425_v1.1,17.95116773,bowtie
AgU008426_v1.1,6.312570781,bowtie
AgU008427_v1.1,4.036809816,bowtie
AgU008428_v1.1,9.562568009,bowtie
AgU008429_v1.1,4.292986425,bowtie
AgU008430_v1.1,45.70108696,bowtie
AgU008431_v1.1,1.448192771,bowtie
AgU008432_v1.1,159.2457447,bowtie
AgU008433_v1.1,29.90947368,bowtie
AgU008434_v1.1,17.49625668,bowtie
AgU008435_v1.1,19.53846154,bowtie
AgU008436_v1.1,1.846666667,bowtie
AgU008437_v1.1,181.6098843,bowtie
AgU008438_v1.1,48.17358892,bowtie
AgU008439_v1.1,9.681434599,bowtie
AgU008440_v1.1,159.8282403,bowtie
AgU008441_v1.1,14.50526316,bowtie
AgU008442_v1.1,24.23480084,bowtie
AgU008443_v1.1,52.88841658,bowtie
AgU008444_v1.1,5.320861678,bowtie
AgU008445_v1.1,15.39694656,bowtie
AgU008446_v1.1,25.01602564,bowtie
AgU008447_v1.1,54.08975713,bowtie
AgU008448_v1.1,2.0046875,bowtie
AgU008449_v1.1,236.9073684,bowtie
AgU008450_v1.1,79.45943098,bowtie
AgU008451_v1.1,4.783029001,bowtie
AgU008453_v1.1,9.928571429,bowtie
AgU008454_v1.1,50.17391304,bowtie
AgU008455_v1.1,12.99787686,bowtie
AgU008456_v1.1,5.829059829,bowtie
AgU008457_v1.1,6.376089664,bowtie
AgU008458_v1.1,2.438470729,bowtie
AgU008459_v1.1,16.77320675,bowtie
AgU008460_v1.1,5.840807175,bowtie
AgU008461_v1.1,6.498371336,bowtie
AgU008462_v1.1,14.50528541,bowtie
AgU008463_v1.1,7.716129032,bowtie
AgU008464_v1.1,1.409774436,bowtie
AgU008465_v1.1,5.985037406,bowtie
AgU008466_v1.1,18.16207627,bowtie
AgU008467_v1.1,23.19704953,bowtie
AgU008468_v1.1,2.47425897,bowtie
AgU008469_v1.1,4.93442623,bowtie
AgU008470_v1.1,20.71581197,bowtie
AgU008471_v1.1,76.97734628,bowtie
AgU008472_v1.1,97.43347639,bowtie
AgU008473_v1.1,14.17266949,bowtie
AgU008474_v1.1,77.32455216,bowtie
AgU008477_v1.1,8.116080937,bowtie
AgU008478_v1.1,201.7274655,bowtie
AgU008479_v1.1,4.704761905,bowtie
AgU008480_v1.1,27.02854123,bowtie
AgU008481_v1.1,4.863492063,bowtie
AgU008482_v1.1,64.26054852,bowtie
AgU008484_v1.1,22.52401281,bowtie
AgU008485_v1.1,174.7968254,bowtie
AgU008486_v1.1,14.90116897,bowtie
AgU008487_v1.1,8.090710383,bowtie
AgU008488_v1.1,3.276845638,bowtie
AgU008489_v1.1,1.66509434,bowtie
AgU008490_v1.1,6.962882096,bowtie
AgU008491_v1.1,11.0523446,bowtie
AgU008492_v1.1,24.08612975,bowtie
AgU008493_v1.1,43.37381204,bowtie
AgU008494_v1.1,14.52813853,bowtie
AgU008495_v1.1,24.41292442,bowtie
AgU008496_v1.1,120.3428571,bowtie
AgU008497_v1.1,8.079229122,bowtie
AgU008498_v1.1,317.9894292,bowtie
AgU008499_v1.1,6.515991471,bowtie
AgU008500_v1.1,12.73834746,bowtie
AgU008501_v1.1,12.74894068,bowtie
AgU008502_v1.1,2.69047619,bowtie
AgU008503_v1.1,2.427866831,bowtie
AgU008504_v1.1,14.36267232,bowtie
AgU008505_v1.1,5.884657236,bowtie
AgU008506_v1.1,83.27724868,bowtie
AgU008507_v1.1,39.41058201,bowtie
AgU008508_v1.1,12.11016949,bowtie
AgU008509_v1.1,9.438095238,bowtie
AgU008510_v1.1,17.37513284,bowtie
AgU008511_v1.1,17.9210823,bowtie
AgU008512_v1.1,83.62684989,bowtie
AgU008513_v1.1,9.602649007,bowtie
AgU008514_v1.1,1.644092219,bowtie
AgU008515_v1.1,1.724561404,bowtie
AgU008516_v1.1,43.52224576,bowtie
